,department,year,consumption_per_resident
310,30,2021,0.3557605965565085
311,31,2021,1.0684955130100597
312,32,2021,0.20428147020012621
313,33,2021,0.7066276817931073
314,34,2021,0.46427670149960887
315,35,2021,0.6906523388652799
316,36,2021,0.8718293535621559
317,37,2021,0.8180975464740032
318,38,2021,0.6665011985034892
319,39,2021,0.858788665036505
320,40,2021,0.8334925180600105
321,41,2021,0.8000009532635235
322,42,2021,0.8156660131767566
323,43,2021,0.24907140714038434
324,44,2021,0.86012640896011
325,45,2021,1.0102441499788712
326,46,2021,0.2347786908627004
327,47,2021,0.24298038351666096
328,48,2021,0.14804503127897714
329,49,2021,0.5892533628978062
330,50,2021,0.3865303646646269
331,51,2021,0.9541666475456565
332,52,2021,1.0889320864899676
333,53,2021,0.966729569213536
334,54,2021,0.756978476659147
335,55,2021,0.5988112500987257
336,56,2021,0.27031774966126854
337,57,2021,0.28976644504726956
338,58,2021,0.5255834832658177
339,59,2021,0.8932601552730649
340,60,2021,0.606525253920761
341,61,2021,0.45342661437103343
342,62,2021,0.5776350489417961
343,63,2021,0.5928080255937145
344,64,2021,0.5031880797667114
345,65,2021,0.4560154735933147
346,66,2021,0.425181189031607
347,67,2021,0.11593372689067548
348,68,2021,0.9973436461523213
349,69,2021,1.2996630717214206
350,70,2021,0.49995331345163085
351,71,2021,0.6065501969347953
352,72,2021,0.5403998117793298
353,73,2021,0.6495830894739486
354,74,2021,1.2462059773801988
355,75,2021,2.4911082548215258
356,76,2021,0.7181936918541038
357,77,2021,0.8552564150648485
358,78,2021,1.0791010552146223
359,79,2021,0.3065139913727819
360,80,2021,0.8001578388038771
361,81,2021,0.3499662639996212
362,82,2021,0.47065875583221584
363,83,2021,0.34740715025940283
364,84,2021,0.4869585709207664
365,85,2021,0.49055922819759373
366,86,2021,0.6102288159257964
367,87,2021,0.6623512352857446
368,88,2021,1.3548881109404334
369,89,2021,0.825087383796556
370,90,2021,0.7888586573442474
371,91,2021,0.8826232556677741
372,92,2021,1.9178988169219864
373,93,2021,1.3872831785644608
374,94,2021,1.239986146296249
375,95,2021,0.7624771101370393
376,01,2022,3.0035261010162055
377,02,2022,2.444170007772791
378,03,2022,2.5724071995153484
379,04,2022,2.2623580763262536
380,05,2022,2.6968766936587287
381,06,2022,2.2698480492157085
382,07,2022,2.2451055803177806
383,08,2022,2.6599031551720786
384,09,2022,1.5388716269070082
385,10,2022,3.092455913231099
386,11,2022,1.9197326784685615
387,12,2022,2.1906023189919788
388,13,2022,2.184641686628015
389,14,2022,2.6557024906612345
390,15,2022,2.088763302206338
391,16,2022,2.665179327321673
392,17,2022,1.8667671376074741
393,18,2022,2.31822612127141
394,19,2022,2.4978342569532006
395,21,2022,2.7140617280774584
396,22,2022,2.837771659232202
397,23,2022,1.642207836983193
398,24,2022,1.9714121431569982
399,25,2022,2.507249900699489
400,26,2022,2.9449147830408173
401,27,2022,2.654461171087761
402,28,2022,2.160892145708837
403,29,2022,2.464578566046548
